Nov. 16, 2023   13:29:22
Cyclic Voltammetry
File: c:\users\dell\desktop\1116\o2-Âý.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.3
Low E (V) = -0.31
Init P/N = N
Scan Rate (V/s) = 0.1
Segment = 10
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 5e-6

Segment 1:
Ep = 0.372V
ip = 1.268e-5A
Ah = 1.178e-5C

Ep = -0.085V
ip = 3.370e-6A
Ah = 2.481e-6C

Segment 2:
Segment 3:
Ep = 0.337V
ip = 1.750e-5A
Ah = 1.130e-5C

Ep = -0.111V
ip = 6.910e-6A
Ah = 3.868e-6C

Segment 4:
Segment 5:
Ep = 0.338V
ip = 1.777e-5A
Ah = 1.149e-5C

Segment 6:
Segment 7:
Ep = 0.337V
ip = 1.811e-5A
Ah = 1.188e-5C

Ep = -0.095V
ip = 3.840e-7A
Ah = 1.331e-7C

Segment 8:

Segment 9:
Ep = 0.336V
ip = 1.845e-5A
Ah = 1.225e-5C

Ep = -0.098V
ip = 2.736e-6A
Ah = 1.271e-6C

Segment 10:
Potential/V, Current/A, Charge/C
0.268, 1.007e-5, 5.200e-4
0.269, 1.009e-5, 5.201e-4
0.270, 1.007e-5, 5.202e-4
0.271, 1.008e-5, 5.203e-4
0.272, 1.006e-5, 5.204e-4
0.273, 1.007e-5, 5.205e-4
0.274, 1.004e-5, 5.206e-4
0.275, 1.005e-5, 5.207e-4
0.276, 1.003e-5, 5.208e-4
0.277, 1.004e-5, 5.209e-4
0.278, 1.002e-5, 5.210e-4
0.279, 1.003e-5, 5.211e-4
0.280, 1.002e-5, 5.212e-4
0.281, 1.003e-5, 5.213e-4
0.282, 1.001e-5, 5.214e-4
0.283, 1.003e-5, 5.215e-4
0.284, 1.001e-5, 5.216e-4
0.285, 1.003e-5, 5.217e-4
0.286, 1.002e-5, 5.218e-4
0.287, 1.004e-5, 5.219e-4
0.288, 1.002e-5, 5.220e-4
0.289, 1.005e-5, 5.221e-4
0.290, 1.003e-5, 5.222e-4
0.291, 1.005e-5, 5.223e-4
0.292, 1.003e-5, 5.224e-4
0.293, 1.004e-5, 5.225e-4
0.294, 1.002e-5, 5.226e-4
0.295, 1.004e-5, 5.227e-4
0.296, 1.002e-5, 5.228e-4
0.297, 1.003e-5, 5.229e-4
0.298, 1.001e-5, 5.230e-4
0.299, 1.002e-5, 5.231e-4
0.300, 9.995e-6, 5.232e-4
0.301, 1.001e-5, 5.233e-4
0.302, 9.979e-6, 5.234e-4
0.303, 9.986e-6, 5.235e-4
0.304, 9.961e-6, 5.236e-4
0.305, 9.966e-6, 5.237e-4
0.306, 9.937e-6, 5.238e-4
0.307, 9.943e-6, 5.239e-4
0.308, 9.915e-6, 5.240e-4
0.309, 9.918e-6, 5.241e-4
0.310, 9.891e-6, 5.242e-4
0.311, 9.891e-6, 5.243e-4
0.312, 9.857e-6, 5.244e-4
0.313, 9.857e-6, 5.245e-4
0.314, 9.820e-6, 5.246e-4
0.315, 9.819e-6, 5.246e-4
0.316, 9.782e-6, 5.247e-4
0.317, 9.784e-6, 5.248e-4
0.318, 9.746e-6, 5.249e-4
0.319, 9.739e-6, 5.250e-4
0.320, 9.699e-6, 5.251e-4
0.321, 9.694e-6, 5.252e-4
0.322, 9.650e-6, 5.253e-4
0.323, 9.646e-6, 5.254e-4
0.324, 9.603e-6, 5.255e-4
0.325, 9.594e-6, 5.256e-4
0.326, 9.554e-6, 5.257e-4
0.327, 9.548e-6, 5.258e-4
0.328, 9.503e-6, 5.259e-4
0.329, 9.495e-6, 5.260e-4
0.330, 9.449e-6, 5.261e-4
0.331, 9.443e-6, 5.262e-4
0.332, 9.399e-6, 5.263e-4
0.333, 9.392e-6, 5.264e-4
0.334, 9.347e-6, 5.265e-4
0.335, 9.338e-6, 5.266e-4
0.336, 9.284e-6, 5.267e-4
0.337, 9.280e-6, 5.267e-4
0.338, 9.231e-6, 5.268e-4
0.339, 9.227e-6, 5.269e-4
0.340, 9.184e-6, 5.270e-4
0.341, 9.176e-6, 5.271e-4
0.342, 9.133e-6, 5.272e-4
0.343, 9.129e-6, 5.273e-4
0.344, 9.086e-6, 5.274e-4
0.345, 9.084e-6, 5.275e-4
0.346, 9.042e-6, 5.276e-4
0.347, 9.041e-6, 5.277e-4
0.348, 9.000e-6, 5.278e-4
0.349, 9.004e-6, 5.278e-4
0.350, 8.965e-6, 5.279e-4
0.351, 8.964e-6, 5.280e-4
0.352, 8.927e-6, 5.281e-4
0.353, 8.935e-6, 5.282e-4
0.354, 8.895e-6, 5.283e-4
0.355, 8.904e-6, 5.284e-4
0.356, 8.871e-6, 5.285e-4
0.357, 8.877e-6, 5.286e-4
0.358, 8.843e-6, 5.286e-4
0.359, 8.851e-6, 5.287e-4
0.360, 8.819e-6, 5.288e-4
0.361, 8.831e-6, 5.289e-4
0.362, 8.800e-6, 5.290e-4
0.363, 8.814e-6, 5.291e-4
0.364, 8.788e-6, 5.292e-4
0.365, 8.806e-6, 5.293e-4
0.366, 8.780e-6, 5.293e-4
0.367, 8.797e-6, 5.294e-4
0.368, 8.775e-6, 5.295e-4
0.369, 8.796e-6, 5.296e-4
0.370, 8.772e-6, 5.297e-4
0.371, 8.797e-6, 5.298e-4
0.372, 8.775e-6, 5.299e-4
0.373, 8.799e-6, 5.300e-4
0.374, 8.782e-6, 5.301e-4
0.375, 8.811e-6, 5.301e-4
0.376, 8.791e-6, 5.302e-4
0.377, 8.820e-6, 5.303e-4
0.378, 8.802e-6, 5.304e-4
0.379, 8.837e-6, 5.305e-4
0.380, 8.820e-6, 5.306e-4
0.381, 8.855e-6, 5.307e-4
0.382, 8.844e-6, 5.308e-4
0.383, 8.874e-6, 5.308e-4
0.384, 8.867e-6, 5.309e-4
0.385, 8.902e-6, 5.310e-4
0.386, 8.887e-6, 5.311e-4
0.387, 8.925e-6, 5.312e-4
0.388, 8.916e-6, 5.313e-4
0.389, 8.950e-6, 5.314e-4
0.390, 8.942e-6, 5.315e-4
0.391, 8.983e-6, 5.316e-4
0.392, 8.971e-6, 5.316e-4
0.393, 9.016e-6, 5.317e-4
0.394, 9.007e-6, 5.318e-4
0.395, 9.050e-6, 5.319e-4
0.396, 9.041e-6, 5.320e-4
0.397, 9.089e-6, 5.321e-4
0.398, 9.084e-6, 5.322e-4
0.399, 9.131e-6, 5.323e-4
0.400, 9.125e-6, 5.324e-4
0.401, 9.179e-6, 5.325e-4
0.402, 9.169e-6, 5.326e-4
0.403, 9.219e-6, 5.327e-4
0.404, 9.212e-6, 5.327e-4
0.405, 9.258e-6, 5.328e-4
0.406, 9.245e-6, 5.329e-4
0.407, 9.297e-6, 5.330e-4
0.408, 9.280e-6, 5.331e-4
0.409, 9.335e-6, 5.332e-4
0.410, 9.338e-6, 5.333e-4
0.411, 9.375e-6, 5.334e-4
0.412, 9.356e-6, 5.335e-4
0.413, 9.402e-6, 5.336e-4
0.414, 9.385e-6, 5.337e-4
0.415, 9.426e-6, 5.338e-4
0.416, 9.409e-6, 5.339e-4
0.417, 9.453e-6, 5.340e-4
0.418, 9.431e-6, 5.341e-4
0.419, 9.479e-6, 5.341e-4
0.420, 9.458e-6, 5.342e-4
0.421, 9.499e-6, 5.343e-4
0.422, 9.477e-6, 5.344e-4
0.423, 9.518e-6, 5.345e-4
0.424, 9.485e-6, 5.346e-4
0.425, 9.524e-6, 5.347e-4
0.426, 9.488e-6, 5.348e-4
0.427, 9.521e-6, 5.349e-4
0.428, 9.480e-6, 5.350e-4
0.429, 9.506e-6, 5.351e-4
0.430, 9.462e-6, 5.352e-4
0.431, 9.486e-6, 5.353e-4
0.432, 9.439e-6, 5.354e-4
0.433, 9.455e-6, 5.355e-4
0.434, 9.401e-6, 5.356e-4
0.435, 9.421e-6, 5.357e-4
0.436, 9.362e-6, 5.358e-4
0.437, 9.372e-6, 5.359e-4
0.438, 9.303e-6, 5.359e-4
0.439, 9.320e-6, 5.360e-4
0.440, 9.240e-6, 5.361e-4
0.441, 9.246e-6, 5.362e-4
0.442, 9.176e-6, 5.363e-4
0.443, 9.179e-6, 5.364e-4
0.444, 9.098e-6, 5.365e-4
0.445, 9.101e-6, 5.366e-4
0.446, 9.022e-6, 5.367e-4
0.447, 9.015e-6, 5.368e-4
0.448, 8.931e-6, 5.369e-4
0.449, 8.926e-6, 5.369e-4
0.450, 8.835e-6, 5.370e-4
0.451, 8.831e-6, 5.371e-4
0.452, 8.740e-6, 5.372e-4
0.453, 8.727e-6, 5.373e-4
0.454, 8.634e-6, 5.374e-4
0.455, 8.622e-6, 5.375e-4
0.456, 8.522e-6, 5.376e-4
0.457, 8.507e-6, 5.376e-4
0.458, 8.410e-6, 5.377e-4
0.459, 8.395e-6, 5.378e-4
0.460, 8.291e-6, 5.379e-4
0.461, 8.278e-6, 5.380e-4
0.462, 8.175e-6, 5.381e-4
0.463, 8.152e-6, 5.381e-4
0.464, 8.049e-6, 5.382e-4
0.465, 8.029e-6, 5.383e-4
0.466, 7.913e-6, 5.384e-4
0.467, 7.895e-6, 5.385e-4
0.468, 7.778e-6, 5.385e-4
0.469, 7.742e-6, 5.386e-4
0.470, 7.621e-6, 5.387e-4
0.471, 7.592e-6, 5.388e-4
0.472, 7.466e-6, 5.388e-4
0.473, 7.433e-6, 5.389e-4
0.474, 7.306e-6, 5.390e-4
0.475, 7.272e-6, 5.391e-4
0.476, 7.139e-6, 5.391e-4
0.477, 7.104e-6, 5.392e-4
0.478, 6.968e-6, 5.393e-4
0.479, 6.920e-6, 5.393e-4
0.480, 6.787e-6, 5.394e-4
0.481, 6.752e-6, 5.395e-4
0.482, 6.601e-6, 5.395e-4
0.483, 6.563e-6, 5.396e-4
0.484, 6.422e-6, 5.397e-4
0.485, 6.377e-6, 5.397e-4
0.486, 6.233e-6, 5.398e-4
0.487, 6.192e-6, 5.399e-4
0.488, 6.049e-6, 5.399e-4
0.489, 6.004e-6, 5.400e-4
0.490, 5.860e-6, 5.400e-4
0.491, 5.812e-6, 5.401e-4
0.492, 5.662e-6, 5.402e-4
0.493, 5.620e-6, 5.402e-4
0.494, 5.473e-6, 5.403e-4
0.495, 5.419e-6, 5.403e-4
0.496, 5.268e-6, 5.404e-4
0.497, 5.225e-6, 5.404e-4
0.498, 5.068e-6, 5.405e-4
0.499, 5.029e-6, 5.405e-4
0.500, 4.883e-6, 5.406e-4
0.501, 4.833e-6, 5.406e-4
0.502, 4.688e-6, 5.407e-4
0.503, 4.650e-6, 5.407e-4
0.504, 4.489e-6, 5.408e-4
0.505, 4.450e-6, 5.408e-4
0.506, 4.305e-6, 5.408e-4
0.507, 4.268e-6, 5.409e-4
0.508, 4.116e-6, 5.409e-4
0.509, 4.082e-6, 5.410e-4
0.510, 3.942e-6, 5.410e-4
0.511, 3.896e-6, 5.410e-4
0.512, 3.737e-6, 5.411e-4
0.513, 3.706e-6, 5.411e-4
0.514, 3.556e-6, 5.412e-4
0.515, 3.534e-6, 5.412e-4
0.516, 3.393e-6, 5.412e-4
0.517, 3.351e-6, 5.413e-4
0.518, 3.216e-6, 5.413e-4
0.519, 3.190e-6, 5.413e-4
0.520, 3.038e-6, 5.414e-4
0.521, 3.006e-6, 5.414e-4
0.522, 2.871e-6, 5.414e-4
0.523, 2.845e-6, 5.414e-4
0.524, 2.704e-6, 5.415e-4
0.525, 2.682e-6, 5.415e-4
0.526, 2.550e-6, 5.415e-4
0.527, 2.523e-6, 5.415e-4
0.528, 2.393e-6, 5.416e-4
0.529, 2.374e-6, 5.416e-4
0.530, 2.232e-6, 5.416e-4
0.531, 2.210e-6, 5.416e-4
0.532, 2.082e-6, 5.417e-4
0.533, 2.064e-6, 5.417e-4
0.534, 1.936e-6, 5.417e-4
0.535, 1.923e-6, 5.417e-4
0.536, 1.796e-6, 5.417e-4
0.537, 1.785e-6, 5.418e-4
0.538, 1.661e-6, 5.418e-4
0.539, 1.647e-6, 5.418e-4
0.540, 1.520e-6, 5.418e-4
0.541, 1.510e-6, 5.418e-4
0.542, 1.384e-6, 5.418e-4
0.543, 1.370e-6, 5.418e-4
0.544, 1.252e-6, 5.419e-4
0.545, 1.248e-6, 5.419e-4
0.546, 1.126e-6, 5.419e-4
0.547, 1.125e-6, 5.419e-4
0.548, 1.009e-6, 5.419e-4
0.549, 1.001e-6, 5.419e-4
0.550, 8.921e-7, 5.419e-4
0.551, 8.883e-7, 5.419e-4
0.552, 7.736e-7, 5.419e-4
0.553, 7.739e-7, 5.419e-4
0.554, 6.560e-7, 5.420e-4
0.555, 6.519e-7, 5.420e-4
0.556, 5.437e-7, 5.420e-4
0.557, 5.494e-7, 5.420e-4
0.558, 4.435e-7, 5.420e-4
0.559, 4.470e-7, 5.420e-4
0.560, 3.456e-7, 5.420e-4
0.561, 3.518e-7, 5.420e-4
0.562, 2.400e-7, 5.420e-4
0.563, 2.492e-7, 5.420e-4
0.564, 1.461e-7, 5.420e-4
0.565, 1.542e-7, 5.420e-4
0.566, 5.825e-8, 5.420e-4
0.567, 6.674e-8, 5.420e-4
0.568, -4.922e-8, 5.420e-4
0.569, -2.466e-8, 5.420e-4
0.570, -1.409e-7, 5.420e-4
0.571, -1.255e-7, 5.420e-4
0.572, -2.235e-7, 5.420e-4
0.573, -2.074e-7, 5.420e-4
0.574, -3.008e-7, 5.420e-4
0.575, -2.893e-7, 5.420e-4
0.576, -3.783e-7, 5.420e-4
0.577, -3.632e-7, 5.420e-4
0.578, -4.592e-7, 5.420e-4
0.579, -4.354e-7, 5.420e-4
0.580, -5.233e-7, 5.420e-4
0.581, -5.078e-7, 5.420e-4
0.582, -5.928e-7, 5.420e-4
0.583, -5.707e-7, 5.419e-4
0.584, -6.606e-7, 5.419e-4
0.585, -6.388e-7, 5.419e-4
0.586, -7.216e-7, 5.419e-4
0.587, -6.968e-7, 5.419e-4
0.588, -7.856e-7, 5.419e-4
0.589, -7.540e-7, 5.419e-4
0.590, -8.370e-7, 5.419e-4
0.591, -8.153e-7, 5.419e-4
0.592, -8.996e-7, 5.419e-4
0.593, -8.696e-7, 5.419e-4
0.594, -9.553e-7, 5.419e-4
0.595, -9.237e-7, 5.418e-4
0.596, -9.999e-7, 5.418e-4
0.597, -9.748e-7, 5.418e-4
0.598, -1.048e-6, 5.418e-4
0.599, -1.014e-6, 5.418e-4
0.600, -1.094e-6, 5.418e-4
0.601, -1.063e-6, 5.418e-4
0.602, -1.134e-6, 5.418e-4
0.603, -1.100e-6, 5.418e-4
0.604, -1.175e-6, 5.418e-4
0.605, -1.135e-6, 5.417e-4
0.606, -1.207e-6, 5.417e-4
0.607, -1.177e-6, 5.417e-4
0.608, -1.244e-6, 5.417e-4
0.609, -1.205e-6, 5.417e-4
0.610, -1.279e-6, 5.417e-4
0.611, -1.241e-6, 5.417e-4
0.612, -1.303e-6, 5.417e-4
0.613, -1.271e-6, 5.416e-4
0.614, -1.336e-6, 5.416e-4
0.615, -1.283e-6, 5.416e-4
0.616, -1.359e-6, 5.416e-4
0.617, -1.320e-6, 5.416e-4
0.618, -1.383e-6, 5.416e-4
0.619, -1.343e-6, 5.416e-4
0.620, -1.410e-6, 5.415e-4
0.621, -1.368e-6, 5.415e-4
0.622, -1.429e-6, 5.415e-4
0.623, -1.394e-6, 5.415e-4
0.624, -1.453e-6, 5.415e-4
0.625, -1.410e-6, 5.415e-4
0.626, -1.478e-6, 5.415e-4
0.627, -1.431e-6, 5.414e-4
0.628, -1.494e-6, 5.414e-4
0.629, -1.454e-6, 5.414e-4
0.630, -1.509e-6, 5.414e-4
0.631, -1.463e-6, 5.414e-4
0.632, -1.524e-6, 5.414e-4
0.633, -1.480e-6, 5.414e-4
0.634, -1.543e-6, 5.413e-4
0.635, -1.495e-6, 5.413e-4
0.636, -1.556e-6, 5.413e-4
0.637, -1.509e-6, 5.413e-4
0.638, -1.568e-6, 5.413e-4
0.639, -1.525e-6, 5.413e-4
0.640, -1.580e-6, 5.413e-4
0.641, -1.532e-6, 5.412e-4
0.642, -1.595e-6, 5.412e-4
0.643, -1.545e-6, 5.412e-4
0.644, -1.599e-6, 5.412e-4
0.645, -1.558e-6, 5.412e-4
0.646, -1.612e-6, 5.412e-4
0.647, -1.564e-6, 5.411e-4
0.648, -1.626e-6, 5.411e-4
0.649, -1.571e-6, 5.411e-4
0.650, -1.634e-6, 5.411e-4
0.651, -1.582e-6, 5.411e-4
0.652, -1.642e-6, 5.411e-4
0.653, -1.589e-6, 5.410e-4
0.654, -1.648e-6, 5.410e-4
0.655, -1.603e-6, 5.410e-4
0.656, -1.656e-6, 5.410e-4
0.657, -1.600e-6, 5.410e-4
0.658, -1.667e-6, 5.410e-4
0.659, -1.609e-6, 5.409e-4
0.660, -1.668e-6, 5.409e-4
0.661, -1.619e-6, 5.409e-4
0.662, -1.670e-6, 5.409e-4
0.663, -1.620e-6, 5.409e-4
0.664, -1.680e-6, 5.409e-4
0.665, -1.626e-6, 5.408e-4
0.666, -1.685e-6, 5.408e-4
0.667, -1.632e-6, 5.408e-4
0.668, -1.689e-6, 5.408e-4
0.669, -1.636e-6, 5.408e-4
0.670, -1.690e-6, 5.408e-4
0.671, -1.646e-6, 5.407e-4
0.672, -1.691e-6, 5.407e-4
0.673, -1.641e-6, 5.407e-4
0.674, -1.698e-6, 5.407e-4
0.675, -1.645e-6, 5.407e-4
0.676, -1.694e-6, 5.407e-4
0.677, -1.653e-6, 5.406e-4
0.678, -1.699e-6, 5.406e-4
0.679, -1.649e-6, 5.406e-4
0.680, -1.702e-6, 5.406e-4
0.681, -1.656e-6, 5.406e-4
0.682, -1.702e-6, 5.406e-4
0.683, -1.656e-6, 5.405e-4
0.684, -1.706e-6, 5.405e-4
0.685, -1.659e-6, 5.405e-4
0.686, -1.703e-6, 5.405e-4
0.687, -1.662e-6, 5.405e-4
0.688, -1.707e-6, 5.405e-4
0.689, -1.661e-6, 5.404e-4
0.690, -1.712e-6, 5.404e-4
0.691, -1.661e-6, 5.404e-4
0.692, -1.706e-6, 5.404e-4
0.693, -1.666e-6, 5.404e-4
0.694, -1.710e-6, 5.404e-4
0.695, -1.662e-6, 5.403e-4
0.696, -1.712e-6, 5.403e-4
0.697, -1.664e-6, 5.403e-4
0.698, -1.711e-6, 5.403e-4
0.699, -1.664e-6, 5.403e-4
0.700, -1.711e-6, 5.403e-4
0.701, -1.664e-6, 5.402e-4
0.702, -1.711e-6, 5.402e-4
0.703, -1.668e-6, 5.402e-4
0.704, -1.711e-6, 5.402e-4
0.705, -1.665e-6, 5.402e-4
0.706, -1.717e-6, 5.402e-4
0.707, -1.666e-6, 5.401e-4
0.708, -1.710e-6, 5.401e-4
0.709, -1.670e-6, 5.401e-4
0.710, -1.712e-6, 5.401e-4
0.711, -1.668e-6, 5.401e-4
0.712, -1.713e-6, 5.401e-4
0.713, -1.668e-6, 5.400e-4
0.714, -1.711e-6, 5.400e-4
0.715, -1.669e-6, 5.400e-4
0.716, -1.715e-6, 5.400e-4
0.717, -1.679e-6, 5.400e-4
0.718, -1.714e-6, 5.400e-4
0.719, -1.675e-6, 5.399e-4
0.720, -1.712e-6, 5.399e-4
0.721, -1.668e-6, 5.399e-4
0.722, -1.715e-6, 5.399e-4
0.723, -1.670e-6, 5.399e-4
0.724, -1.711e-6, 5.399e-4
0.725, -1.670e-6, 5.398e-4
0.726, -1.712e-6, 5.398e-4
0.727, -1.668e-6, 5.398e-4
0.728, -1.711e-6, 5.398e-4
0.729, -1.668e-6, 5.398e-4
0.730, -1.709e-6, 5.398e-4
0.731, -1.666e-6, 5.397e-4
0.732, -1.709e-6, 5.397e-4
0.733, -1.666e-6, 5.397e-4
0.734, -1.705e-6, 5.397e-4
0.735, -1.665e-6, 5.397e-4
0.736, -1.705e-6, 5.397e-4
0.737, -1.663e-6, 5.396e-4
0.738, -1.709e-6, 5.396e-4
0.739, -1.664e-6, 5.396e-4
0.740, -1.702e-6, 5.396e-4
0.741, -1.666e-6, 5.396e-4
0.742, -1.704e-6, 5.396e-4
0.743, -1.660e-6, 5.395e-4
0.744, -1.701e-6, 5.395e-4
0.745, -1.662e-6, 5.395e-4
0.746, -1.700e-6, 5.395e-4
0.747, -1.660e-6, 5.395e-4
0.748, -1.697e-6, 5.395e-4
0.749, -1.659e-6, 5.394e-4
0.750, -1.696e-6, 5.394e-4
0.751, -1.661e-6, 5.394e-4
0.752, -1.697e-6, 5.394e-4
0.753, -1.656e-6, 5.394e-4
0.754, -1.699e-6, 5.394e-4
0.755, -1.656e-6, 5.393e-4
0.756, -1.693e-6, 5.393e-4
0.757, -1.658e-6, 5.393e-4
0.758, -1.694e-6, 5.393e-4
0.759, -1.655e-6, 5.393e-4
0.760, -1.692e-6, 5.392e-4
0.761, -1.656e-6, 5.392e-4
0.762, -1.692e-6, 5.392e-4
0.763, -1.653e-6, 5.392e-4
0.764, -1.693e-6, 5.392e-4
0.765, -1.652e-6, 5.392e-4
0.766, -1.689e-6, 5.391e-4
0.767, -1.655e-6, 5.391e-4
0.768, -1.690e-6, 5.391e-4
0.769, -1.654e-6, 5.391e-4
0.770, -1.694e-6, 5.391e-4
0.771, -1.653e-6, 5.391e-4
0.772, -1.690e-6, 5.390e-4
0.773, -1.655e-6, 5.390e-4
0.774, -1.688e-6, 5.390e-4
0.775, -1.652e-6, 5.390e-4
0.776, -1.689e-6, 5.390e-4
0.777, -1.653e-6, 5.390e-4
0.778, -1.689e-6, 5.389e-4
0.779, -1.653e-6, 5.389e-4
0.780, -1.691e-6, 5.389e-4
0.781, -1.651e-6, 5.389e-4
0.782, -1.689e-6, 5.389e-4
0.783, -1.653e-6, 5.389e-4
0.784, -1.689e-6, 5.388e-4
0.785, -1.652e-6, 5.388e-4
0.786, -1.693e-6, 5.388e-4
0.787, -1.654e-6, 5.388e-4
0.788, -1.691e-6, 5.388e-4
0.789, -1.659e-6, 5.388e-4
0.790, -1.692e-6, 5.387e-4
0.791, -1.654e-6, 5.387e-4
0.792, -1.692e-6, 5.387e-4
0.793, -1.657e-6, 5.387e-4
0.794, -1.693e-6, 5.387e-4
0.795, -1.655e-6, 5.387e-4
0.796, -1.693e-6, 5.386e-4
0.797, -1.657e-6, 5.386e-4
0.798, -1.694e-6, 5.386e-4
0.799, -1.662e-6, 5.386e-4
0.800, -1.693e-6, 5.386e-4
0.801, -1.658e-6, 5.386e-4
0.802, -1.698e-6, 5.385e-4
0.803, -1.661e-6, 5.385e-4
0.804, -1.695e-6, 5.385e-4
0.805, -1.664e-6, 5.385e-4
0.806, -1.697e-6, 5.385e-4
0.807, -1.664e-6, 5.385e-4
0.808, -1.701e-6, 5.384e-4
0.809, -1.666e-6, 5.384e-4
0.810, -1.699e-6, 5.384e-4
0.811, -1.665e-6, 5.384e-4
0.812, -1.701e-6, 5.384e-4
0.813, -1.667e-6, 5.384e-4
0.814, -1.703e-6, 5.383e-4
0.815, -1.671e-6, 5.383e-4
0.816, -1.703e-6, 5.383e-4
0.817, -1.672e-6, 5.383e-4
0.818, -1.710e-6, 5.383e-4
0.819, -1.671e-6, 5.383e-4
0.820, -1.697e-6, 5.382e-4
0.821, -1.672e-6, 5.382e-4
0.822, -1.706e-6, 5.382e-4
0.823, -1.674e-6, 5.382e-4
0.824, -1.710e-6, 5.382e-4
0.825, -1.680e-6, 5.382e-4
0.826, -1.712e-6, 5.381e-4
0.827, -1.683e-6, 5.381e-4
0.828, -1.717e-6, 5.381e-4
0.829, -1.683e-6, 5.381e-4
0.830, -1.715e-6, 5.381e-4
0.831, -1.689e-6, 5.381e-4
0.832, -1.721e-6, 5.380e-4
0.833, -1.689e-6, 5.380e-4
0.834, -1.724e-6, 5.380e-4
0.835, -1.693e-6, 5.380e-4
0.836, -1.723e-6, 5.380e-4
0.837, -1.698e-6, 5.380e-4
0.838, -1.729e-6, 5.379e-4
0.839, -1.699e-6, 5.379e-4
0.840, -1.732e-6, 5.379e-4
0.841, -1.703e-6, 5.379e-4
0.842, -1.732e-6, 5.379e-4
0.843, -1.704e-6, 5.379e-4
0.844, -1.738e-6, 5.378e-4
0.845, -1.707e-6, 5.378e-4
0.846, -1.737e-6, 5.378e-4
0.847, -1.712e-6, 5.378e-4
0.848, -1.742e-6, 5.378e-4
0.849, -1.711e-6, 5.377e-4
0.850, -1.746e-6, 5.377e-4
0.851, -1.717e-6, 5.377e-4
0.852, -1.747e-6, 5.377e-4
0.853, -1.721e-6, 5.377e-4
0.854, -1.750e-6, 5.377e-4
0.855, -1.723e-6, 5.376e-4
0.856, -1.755e-6, 5.376e-4
0.857, -1.728e-6, 5.376e-4
0.858, -1.756e-6, 5.376e-4
0.859, -1.732e-6, 5.376e-4
0.860, -1.760e-6, 5.376e-4
0.861, -1.734e-6, 5.375e-4
0.862, -1.761e-6, 5.375e-4
0.863, -1.738e-6, 5.375e-4
0.864, -1.766e-6, 5.375e-4
0.865, -1.740e-6, 5.375e-4
0.866, -1.773e-6, 5.375e-4
0.867, -1.743e-6, 5.374e-4
0.868, -1.771e-6, 5.374e-4
0.869, -1.749e-6, 5.374e-4
0.870, -1.778e-6, 5.374e-4
0.871, -1.751e-6, 5.374e-4
0.872, -1.784e-6, 5.373e-4
0.873, -1.753e-6, 5.373e-4
0.874, -1.784e-6, 5.373e-4
0.875, -1.756e-6, 5.373e-4
0.876, -1.790e-6, 5.373e-4
0.877, -1.760e-6, 5.373e-4
0.878, -1.791e-6, 5.372e-4
0.879, -1.764e-6, 5.372e-4
0.880, -1.795e-6, 5.372e-4
0.881, -1.766e-6, 5.372e-4
0.882, -1.800e-6, 5.372e-4
0.883, -1.772e-6, 5.372e-4
0.884, -1.799e-6, 5.371e-4
0.885, -1.778e-6, 5.371e-4
0.886, -1.804e-6, 5.371e-4
0.887, -1.778e-6, 5.371e-4
0.888, -1.809e-6, 5.371e-4
0.889, -1.782e-6, 5.370e-4
0.890, -1.811e-6, 5.370e-4
0.891, -1.787e-6, 5.370e-4
0.892, -1.815e-6, 5.370e-4
0.893, -1.788e-6, 5.370e-4
0.894, -1.817e-6, 5.370e-4
0.895, -1.795e-6, 5.369e-4
0.896, -1.820e-6, 5.369e-4
0.897, -1.794e-6, 5.369e-4
0.898, -1.826e-6, 5.369e-4
0.899, -1.799e-6, 5.369e-4
0.900, -1.826e-6, 5.368e-4
0.901, -1.805e-6, 5.368e-4
0.902, -1.830e-6, 5.368e-4
0.903, -1.805e-6, 5.368e-4
0.904, -1.837e-6, 5.368e-4
0.905, -1.810e-6, 5.368e-4
0.906, -1.834e-6, 5.367e-4
0.907, -1.812e-6, 5.367e-4
0.908, -1.840e-6, 5.367e-4
0.909, -1.815e-6, 5.367e-4
0.910, -1.842e-6, 5.367e-4
0.911, -1.819e-6, 5.366e-4
0.912, -1.845e-6, 5.366e-4
0.913, -1.821e-6, 5.366e-4
0.914, -1.852e-6, 5.366e-4
0.915, -1.826e-6, 5.366e-4
0.916, -1.852e-6, 5.366e-4
0.917, -1.830e-6, 5.365e-4
0.918, -1.857e-6, 5.365e-4
0.919, -1.830e-6, 5.365e-4
0.920, -1.859e-6, 5.365e-4
0.921, -1.835e-6, 5.365e-4
0.922, -1.869e-6, 5.364e-4
0.923, -1.841e-6, 5.364e-4
0.924, -1.867e-6, 5.364e-4
0.925, -1.842e-6, 5.364e-4
0.926, -1.869e-6, 5.364e-4
0.927, -1.847e-6, 5.363e-4
0.928, -1.872e-6, 5.363e-4
0.929, -1.848e-6, 5.363e-4
0.930, -1.878e-6, 5.363e-4
0.931, -1.852e-6, 5.363e-4
0.932, -1.878e-6, 5.363e-4
0.933, -1.855e-6, 5.362e-4
0.934, -1.882e-6, 5.362e-4
0.935, -1.857e-6, 5.362e-4
0.936, -1.885e-6, 5.362e-4
