Nov. 16, 2023   12:47:58
Cyclic Voltammetry
File: c:\users\dell\desktop\1116\¿Õ°×-01.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.3
Low E (V) = -0.31
Init P/N = N
Scan Rate (V/s) = 0.1
Segment = 10
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 5e-6

Segment 1:
Ep = 0.377V
ip = 4.859e-6A
Ah = 3.679e-6C

Ep = -0.085V
ip = 1.587e-6A
Ah = 6.599e-7C

Segment 2:

Segment 3:
Ep = 0.366V
ip = 4.524e-6A
Ah = 3.333e-6C

Ep = -0.092V
ip = 1.544e-6A
Ah = 7.074e-7C

Segment 4:

Segment 5:
Ep = 0.366V
ip = 4.580e-6A
Ah = 3.357e-6C

Ep = -0.092V
ip = 1.464e-6A
Ah = 6.918e-7C

Segment 6:

Segment 7:
Ep = 0.368V
ip = 4.469e-6A
Ah = 3.256e-6C

Ep = -0.091V
ip = 1.494e-6A
Ah = 7.158e-7C

Segment 8:

Segment 9:
Ep = 0.366V
ip = 4.585e-6A
Ah = 3.407e-6C

Ep = -0.092V
ip = 1.520e-6A
Ah = 6.891e-7C

Segment 10:

Potential/V, Current/A, Charge/C
1.115, -6.231e-8, -1.268e-5
1.114, -5.508e-8, -1.269e-5
1.113, -6.228e-8, -1.269e-5
1.112, -4.845e-8, -1.269e-5
1.111, -5.821e-8, -1.269e-5
1.110, -4.818e-8, -1.269e-5
1.109, -5.073e-8, -1.269e-5
1.108, -4.135e-8, -1.269e-5
1.107, -4.886e-8, -1.269e-5
1.106, -3.511e-8, -1.269e-5
1.105, -4.231e-8, -1.269e-5
1.104, -3.107e-8, -1.269e-5
1.103, -3.935e-8, -1.269e-5
1.102, -2.497e-8, -1.269e-5
1.101, -3.488e-8, -1.269e-5
1.100, -2.185e-8, -1.269e-5
1.099, -2.492e-8, -1.269e-5
1.098, -1.971e-8, -1.269e-5
1.097, -2.460e-8, -1.269e-5
1.096, -1.427e-8, -1.269e-5
1.095, -2.135e-8, -1.269e-5
1.094, -1.373e-8, -1.269e-5
1.093, -1.848e-8, -1.269e-5
1.092, -1.016e-8, -1.269e-5
1.091, -1.612e-8, -1.269e-5
1.090, -8.974e-9, -1.269e-5
1.089, -1.147e-8, -1.269e-5
1.088, -6.340e-9, -1.269e-5
1.087, -1.187e-8, -1.269e-5
1.086, -7.213e-10, -1.269e-5
1.085, -7.935e-9, -1.269e-5
1.084, -1.310e-9, -1.269e-5
1.083, -3.817e-9, -1.269e-5
1.082, 6.940e-10, -1.269e-5
1.081, -5.216e-9, -1.269e-5
1.080, 5.443e-9, -1.269e-5
1.079, -1.363e-9, -1.269e-5
1.078, 5.236e-9, -1.269e-5
1.077, 1.166e-9, -1.269e-5
1.076, 7.245e-9, -1.269e-5
1.075, 3.821e-9, -1.269e-5
1.074, 8.226e-9, -1.269e-5
1.073, 6.100e-9, -1.269e-5
1.072, 9.620e-9, -1.269e-5
1.071, 6.975e-9, -1.269e-5
1.070, 1.159e-8, -1.269e-5
1.069, 7.722e-9, -1.269e-5
1.068, 1.158e-8, -1.269e-5
1.067, 1.115e-8, -1.269e-5
1.066, 1.386e-8, -1.269e-5
1.065, 1.075e-8, -1.269e-5
1.064, 1.578e-8, -1.269e-5
1.063, 1.259e-8, -1.269e-5
1.062, 1.674e-8, -1.269e-5
1.061, 1.546e-8, -1.269e-5
1.060, 1.868e-8, -1.269e-5
1.059, 1.504e-8, -1.269e-5
1.058, 2.009e-8, -1.269e-5
1.057, 1.876e-8, -1.269e-5
1.056, 2.229e-8, -1.269e-5
1.055, 1.816e-8, -1.269e-5
1.054, 2.519e-8, -1.269e-5
1.053, 2.033e-8, -1.269e-5
1.052, 2.531e-8, -1.269e-5
1.051, 2.332e-8, -1.269e-5
1.050, 2.766e-8, -1.269e-5
1.049, 2.442e-8, -1.269e-5
1.048, 3.025e-8, -1.269e-5
1.047, 2.513e-8, -1.269e-5
1.046, 3.107e-8, -1.269e-5
1.045, 2.869e-8, -1.269e-5
1.044, 3.113e-8, -1.269e-5
1.043, 2.985e-8, -1.269e-5
1.042, 3.375e-8, -1.269e-5
1.041, 3.038e-8, -1.269e-5
1.040, 3.522e-8, -1.269e-5
1.039, 3.161e-8, -1.269e-5
1.038, 3.835e-8, -1.269e-5
1.037, 3.341e-8, -1.269e-5
1.036, 3.769e-8, -1.269e-5
1.035, 3.751e-8, -1.268e-5
1.034, 3.966e-8, -1.268e-5
1.033, 3.666e-8, -1.268e-5
1.032, 4.323e-8, -1.268e-5
1.031, 3.835e-8, -1.268e-5
1.030, 4.314e-8, -1.268e-5
1.029, 4.151e-8, -1.268e-5
1.028, 4.574e-8, -1.268e-5
1.027, 4.249e-8, -1.268e-5
1.026, 4.784e-8, -1.268e-5
1.025, 4.528e-8, -1.268e-5
1.024, 4.353e-8, -1.268e-5
1.023, 4.275e-8, -1.268e-5
1.022, 5.210e-8, -1.268e-5
1.021, 4.775e-8, -1.268e-5
1.020, 5.155e-8, -1.268e-5
1.019, 5.043e-8, -1.268e-5
1.018, 5.459e-8, -1.268e-5
1.017, 5.105e-8, -1.268e-5
1.016, 5.667e-8, -1.268e-5
1.015, 5.099e-8, -1.268e-5
1.014, 5.650e-8, -1.267e-5
1.013, 5.451e-8, -1.267e-5
1.012, 5.843e-8, -1.267e-5
1.011, 5.543e-8, -1.267e-5
1.010, 5.887e-8, -1.267e-5
1.009, 5.726e-8, -1.267e-5
1.008, 5.937e-8, -1.267e-5
1.007, 5.788e-8, -1.267e-5
1.006, 6.225e-8, -1.267e-5
1.005, 5.936e-8, -1.267e-5
1.004, 6.305e-8, -1.267e-5
1.003, 6.153e-8, -1.267e-5
1.002, 6.537e-8, -1.267e-5
1.001, 6.131e-8, -1.267e-5
1.000, 6.789e-8, -1.267e-5
0.999, 6.295e-8, -1.267e-5
0.998, 6.816e-8, -1.267e-5
0.997, 6.573e-8, -1.266e-5
0.996, 7.019e-8, -1.266e-5
0.995, 6.625e-8, -1.266e-5
0.994, 7.117e-8, -1.266e-5
0.993, 6.879e-8, -1.266e-5
0.992, 7.414e-8, -1.266e-5
0.991, 6.893e-8, -1.266e-5
0.990, 7.570e-8, -1.266e-5
0.989, 7.195e-8, -1.266e-5
0.988, 7.646e-8, -1.266e-5
0.987, 7.485e-8, -1.266e-5
0.986, 7.878e-8, -1.266e-5
0.985, 7.505e-8, -1.266e-5
0.984, 8.052e-8, -1.265e-5
0.983, 7.709e-8, -1.265e-5
0.982, 8.026e-8, -1.265e-5
0.981, 7.937e-8, -1.265e-5
0.980, 8.228e-8, -1.265e-5
0.979, 7.987e-8, -1.265e-5
0.978, 8.376e-8, -1.265e-5
0.977, 8.235e-8, -1.265e-5
0.976, 8.448e-8, -1.265e-5
0.975, 8.214e-8, -1.265e-5
0.974, 8.754e-8, -1.265e-5
0.973, 8.542e-8, -1.265e-5
0.972, 8.866e-8, -1.265e-5
0.971, 8.815e-8, -1.264e-5
0.970, 9.000e-8, -1.264e-5
0.969, 8.634e-8, -1.264e-5
0.968, 9.302e-8, -1.264e-5
0.967, 8.973e-8, -1.264e-5
0.966, 9.432e-8, -1.264e-5
0.965, 9.109e-8, -1.264e-5
0.964, 9.615e-8, -1.264e-5
0.963, 9.343e-8, -1.264e-5
0.962, 9.686e-8, -1.264e-5
0.961, 9.382e-8, -1.263e-5
0.960, 9.940e-8, -1.263e-5
0.959, 9.602e-8, -1.263e-5
0.958, 1.021e-7, -1.263e-5
0.957, 9.845e-8, -1.263e-5
0.956, 1.013e-7, -1.263e-5
0.955, 1.022e-7, -1.263e-5
0.954, 1.037e-7, -1.263e-5
0.953, 1.012e-7, -1.263e-5
0.952, 1.063e-7, -1.263e-5
0.951, 1.030e-7, -1.262e-5
0.950, 1.064e-7, -1.262e-5
0.949, 1.051e-7, -1.262e-5
0.948, 1.081e-7, -1.262e-5
0.947, 1.053e-7, -1.262e-5
0.946, 1.084e-7, -1.262e-5
0.945, 1.075e-7, -1.262e-5
0.944, 1.099e-7, -1.262e-5
0.943, 1.083e-7, -1.262e-5
0.942, 1.143e-7, -1.262e-5
0.941, 1.103e-7, -1.261e-5
0.940, 1.138e-7, -1.261e-5
0.939, 1.137e-7, -1.261e-5
0.938, 1.155e-7, -1.261e-5
0.937, 1.124e-7, -1.261e-5
0.936, 1.192e-7, -1.261e-5
0.935, 1.150e-7, -1.261e-5
0.934, 1.185e-7, -1.261e-5
0.933, 1.179e-7, -1.260e-5
0.932, 1.207e-7, -1.260e-5
0.931, 1.182e-7, -1.260e-5
0.930, 1.227e-7, -1.260e-5
0.929, 1.218e-7, -1.260e-5
0.928, 1.243e-7, -1.260e-5
0.927, 1.208e-7, -1.260e-5
0.926, 1.272e-7, -1.260e-5
0.925, 1.229e-7, -1.259e-5
0.924, 1.268e-7, -1.259e-5
0.923, 1.269e-7, -1.259e-5
0.922, 1.301e-7, -1.259e-5
0.921, 1.285e-7, -1.259e-5
0.920, 1.321e-7, -1.259e-5
0.919, 1.288e-7, -1.259e-5
0.918, 1.312e-7, -1.259e-5
0.917, 1.306e-7, -1.258e-5
0.916, 1.328e-7, -1.258e-5
0.915, 1.318e-7, -1.258e-5
0.914, 1.348e-7, -1.258e-5
0.913, 1.335e-7, -1.258e-5
0.912, 1.371e-7, -1.258e-5
0.911, 1.341e-7, -1.258e-5
0.910, 1.400e-7, -1.258e-5
0.909, 1.365e-7, -1.257e-5
0.908, 1.384e-7, -1.257e-5
0.907, 1.399e-7, -1.257e-5
0.906, 1.416e-7, -1.257e-5
0.905, 1.393e-7, -1.257e-5
0.904, 1.450e-7, -1.257e-5
0.903, 1.417e-7, -1.257e-5
0.902, 1.459e-7, -1.256e-5
0.901, 1.436e-7, -1.256e-5
0.900, 1.476e-7, -1.256e-5
0.899, 1.450e-7, -1.256e-5
0.898, 1.494e-7, -1.256e-5
0.897, 1.467e-7, -1.256e-5
0.896, 1.510e-7, -1.255e-5
0.895, 1.474e-7, -1.255e-5
0.894, 1.529e-7, -1.255e-5
0.893, 1.509e-7, -1.255e-5
0.892, 1.531e-7, -1.255e-5
0.891, 1.539e-7, -1.255e-5
0.890, 1.550e-7, -1.255e-5
0.889, 1.533e-7, -1.254e-5
0.888, 1.569e-7, -1.254e-5
0.887, 1.545e-7, -1.254e-5
0.886, 1.570e-7, -1.254e-5
0.885, 1.583e-7, -1.254e-5
0.884, 1.588e-7, -1.254e-5
0.883, 1.579e-7, -1.253e-5
0.882, 1.605e-7, -1.253e-5
0.881, 1.612e-7, -1.253e-5
0.880, 1.609e-7, -1.253e-5
0.879, 1.615e-7, -1.253e-5
0.878, 1.664e-7, -1.253e-5
0.877, 1.645e-7, -1.253e-5
0.876, 1.658e-7, -1.252e-5
0.875, 1.678e-7, -1.252e-5
0.874, 1.663e-7, -1.252e-5
0.873, 1.665e-7, -1.252e-5
0.872, 1.725e-7, -1.252e-5
0.871, 1.713e-7, -1.252e-5
0.870, 1.731e-7, -1.251e-5
0.869, 1.726e-7, -1.251e-5
0.868, 1.755e-7, -1.251e-5
0.867, 1.731e-7, -1.251e-5
0.866, 1.766e-7, -1.251e-5
0.865, 1.767e-7, -1.250e-5
0.864, 1.789e-7, -1.250e-5
0.863, 1.780e-7, -1.250e-5
0.862, 1.810e-7, -1.250e-5
0.861, 1.811e-7, -1.250e-5
0.860, 1.816e-7, -1.250e-5
0.859, 1.833e-7, -1.249e-5
0.858, 1.838e-7, -1.249e-5
0.857, 1.840e-7, -1.249e-5
0.856, 1.882e-7, -1.249e-5
0.855, 1.859e-7, -1.249e-5
0.854, 1.888e-7, -1.248e-5
0.853, 1.894e-7, -1.248e-5
0.852, 1.904e-7, -1.248e-5
0.851, 1.897e-7, -1.248e-5
0.850, 1.927e-7, -1.248e-5
0.849, 1.940e-7, -1.247e-5
0.848, 1.958e-7, -1.247e-5
0.847, 1.940e-7, -1.247e-5
0.846, 2.003e-7, -1.247e-5
0.845, 1.975e-7, -1.247e-5
0.844, 1.989e-7, -1.246e-5
0.843, 2.010e-7, -1.246e-5
0.842, 2.028e-7, -1.246e-5
0.841, 2.004e-7, -1.246e-5
0.840, 2.050e-7, -1.246e-5
0.839, 2.036e-7, -1.245e-5
0.838, 2.055e-7, -1.245e-5
0.837, 2.075e-7, -1.245e-5
0.836, 2.076e-7, -1.245e-5
0.835, 2.075e-7, -1.245e-5
0.834, 2.090e-7, -1.244e-5
0.833, 2.108e-7, -1.244e-5
0.832, 2.118e-7, -1.244e-5
0.831, 2.109e-7, -1.244e-5
0.830, 2.154e-7, -1.244e-5
0.829, 2.138e-7, -1.243e-5
0.828, 2.167e-7, -1.243e-5
0.827, 2.189e-7, -1.243e-5
0.826, 2.191e-7, -1.243e-5
0.825, 2.186e-7, -1.243e-5
0.824, 2.235e-7, -1.242e-5
0.823, 2.215e-7, -1.242e-5
0.822, 2.234e-7, -1.242e-5
0.821, 2.247e-7, -1.242e-5
0.820, 2.258e-7, -1.241e-5
0.819, 2.142e-7, -1.241e-5
0.818, 2.258e-7, -1.241e-5
0.817, 2.276e-7, -1.241e-5
0.816, 2.283e-7, -1.240e-5
0.815, 2.293e-7, -1.240e-5
0.814, 2.337e-7, -1.240e-5
0.813, 2.305e-7, -1.240e-5
0.812, 2.326e-7, -1.240e-5
0.811, 2.358e-7, -1.239e-5
0.810, 2.367e-7, -1.239e-5
0.809, 2.358e-7, -1.239e-5
0.808, 2.416e-7, -1.239e-5
0.807, 2.381e-7, -1.238e-5
0.806, 2.416e-7, -1.238e-5
0.805, 2.419e-7, -1.238e-5
0.804, 2.450e-7, -1.238e-5
0.803, 2.440e-7, -1.237e-5
0.802, 2.474e-7, -1.237e-5
0.801, 2.481e-7, -1.237e-5
0.800, 2.493e-7, -1.237e-5
0.799, 2.480e-7, -1.236e-5
0.798, 2.530e-7, -1.236e-5
0.797, 2.523e-7, -1.236e-5
0.796, 2.529e-7, -1.236e-5
0.795, 2.557e-7, -1.235e-5
0.794, 2.551e-7, -1.235e-5
0.793, 2.550e-7, -1.235e-5
0.792, 2.588e-7, -1.235e-5
0.791, 2.587e-7, -1.234e-5
0.790, 2.606e-7, -1.234e-5
0.789, 2.634e-7, -1.234e-5
0.788, 2.631e-7, -1.234e-5
0.787, 2.640e-7, -1.233e-5
0.786, 2.675e-7, -1.233e-5
0.785, 2.679e-7, -1.233e-5
0.784, 2.691e-7, -1.233e-5
0.783, 2.686e-7, -1.232e-5
0.782, 2.741e-7, -1.232e-5
0.781, 2.740e-7, -1.232e-5
0.780, 2.754e-7, -1.231e-5
0.779, 2.795e-7, -1.231e-5
0.778, 2.785e-7, -1.231e-5
0.777, 2.793e-7, -1.231e-5
0.776, 2.838e-7, -1.230e-5
0.775, 2.835e-7, -1.230e-5
0.774, 2.862e-7, -1.230e-5
0.773, 2.888e-7, -1.229e-5
0.772, 2.885e-7, -1.229e-5
0.771, 2.903e-7, -1.229e-5
0.770, 2.916e-7, -1.229e-5
0.769, 2.934e-7, -1.228e-5
0.768, 2.957e-7, -1.228e-5
0.767, 2.963e-7, -1.228e-5
0.766, 2.994e-7, -1.227e-5
0.765, 2.992e-7, -1.227e-5
0.764, 3.009e-7, -1.227e-5
0.763, 3.033e-7, -1.226e-5
0.762, 3.042e-7, -1.226e-5
0.761, 3.045e-7, -1.226e-5
0.760, 3.084e-7, -1.226e-5
0.759, 3.087e-7, -1.225e-5
0.758, 3.093e-7, -1.225e-5
0.757, 3.106e-7, -1.225e-5
0.756, 3.135e-7, -1.224e-5
0.755, 3.135e-7, -1.224e-5
0.754, 3.176e-7, -1.224e-5
0.753, 3.185e-7, -1.223e-5
0.752, 3.205e-7, -1.223e-5
0.751, 3.191e-7, -1.223e-5
0.750, 3.262e-7, -1.222e-5
0.749, 3.237e-7, -1.222e-5
0.748, 3.269e-7, -1.222e-5
0.747, 3.299e-7, -1.221e-5
0.746, 3.302e-7, -1.221e-5
0.745, 3.298e-7, -1.221e-5
0.744, 3.352e-7, -1.220e-5
0.743, 3.336e-7, -1.220e-5
0.742, 3.382e-7, -1.220e-5
0.741, 3.385e-7, -1.219e-5
0.740, 3.429e-7, -1.219e-5
0.739, 3.406e-7, -1.219e-5
0.738, 3.451e-7, -1.218e-5
0.737, 3.462e-7, -1.218e-5
0.736, 3.489e-7, -1.218e-5
0.735, 3.471e-7, -1.217e-5
0.734, 3.529e-7, -1.217e-5
0.733, 3.528e-7, -1.217e-5
0.732, 3.540e-7, -1.216e-5
0.731, 3.569e-7, -1.216e-5
0.730, 3.582e-7, -1.216e-5
0.729, 3.585e-7, -1.215e-5
0.728, 3.655e-7, -1.215e-5
0.727, 3.639e-7, -1.214e-5
0.726, 3.677e-7, -1.214e-5
0.725, 3.692e-7, -1.214e-5
0.724, 3.719e-7, -1.213e-5
0.723, 3.711e-7, -1.213e-5
0.722, 3.749e-7, -1.213e-5
0.721, 3.777e-7, -1.212e-5
0.720, 3.816e-7, -1.212e-5
0.719, 3.784e-7, -1.212e-5
0.718, 3.873e-7, -1.211e-5
0.717, 3.874e-7, -1.211e-5
0.716, 3.911e-7, -1.210e-5
0.715, 3.913e-7, -1.210e-5
0.714, 3.946e-7, -1.210e-5
0.713, 3.937e-7, -1.209e-5
0.712, 4.007e-7, -1.209e-5
0.711, 3.994e-7, -1.208e-5
0.710, 4.022e-7, -1.208e-5
0.709, 4.046e-7, -1.208e-5
0.708, 4.077e-7, -1.207e-5
0.707, 4.072e-7, -1.207e-5
0.706, 4.116e-7, -1.206e-5
0.705, 4.129e-7, -1.206e-5
0.704, 4.156e-7, -1.205e-5
0.703, 4.157e-7, -1.205e-5
0.702, 4.210e-7, -1.205e-5
0.701, 4.201e-7, -1.204e-5
0.700, 4.232e-7, -1.204e-5
0.699, 4.277e-7, -1.203e-5
0.698, 4.277e-7, -1.203e-5
0.697, 4.278e-7, -1.203e-5
0.696, 4.346e-7, -1.202e-5
0.695, 4.331e-7, -1.202e-5
0.694, 4.372e-7, -1.201e-5
0.693, 4.393e-7, -1.201e-5
0.692, 4.426e-7, -1.200e-5
0.691, 4.434e-7, -1.200e-5
0.690, 4.469e-7, -1.199e-5
0.689, 4.486e-7, -1.199e-5
0.688, 4.507e-7, -1.199e-5
0.687, 4.519e-7, -1.198e-5
0.686, 4.575e-7, -1.198e-5
0.685, 4.570e-7, -1.197e-5
0.684, 4.604e-7, -1.197e-5
0.683, 4.643e-7, -1.196e-5
0.682, 4.675e-7, -1.196e-5
0.681, 4.687e-7, -1.195e-5
0.680, 4.745e-7, -1.195e-5
0.679, 4.749e-7, -1.194e-5
0.678, 4.796e-7, -1.194e-5
0.677, 4.815e-7, -1.193e-5
0.676, 4.863e-7, -1.193e-5
0.675, 4.851e-7, -1.192e-5
0.674, 4.912e-7, -1.192e-5
0.673, 4.935e-7, -1.191e-5
0.672, 4.962e-7, -1.191e-5
0.671, 4.983e-7, -1.190e-5
0.670, 5.035e-7, -1.190e-5
0.669, 5.025e-7, -1.189e-5
0.668, 5.077e-7, -1.189e-5
0.667, 5.123e-7, -1.188e-5
0.666, 5.150e-7, -1.188e-5
0.665, 5.143e-7, -1.187e-5
0.664, 5.206e-7, -1.187e-5
0.663, 5.226e-7, -1.186e-5
0.662, 5.257e-7, -1.186e-5
0.661, 5.288e-7, -1.185e-5
0.660, 5.341e-7, -1.185e-5
0.659, 5.340e-7, -1.184e-5
0.658, 5.378e-7, -1.184e-5
0.657, 5.418e-7, -1.183e-5
0.656, 5.446e-7, -1.183e-5
0.655, 5.455e-7, -1.182e-5
0.654, 5.520e-7, -1.182e-5
0.653, 5.531e-7, -1.181e-5
0.652, 5.565e-7, -1.180e-5
0.651, 5.616e-7, -1.180e-5
0.650, 5.635e-7, -1.179e-5
0.649, 5.644e-7, -1.179e-5
0.648, 5.734e-7, -1.178e-5
0.647, 5.759e-7, -1.178e-5
0.646, 5.818e-7, -1.177e-5
0.645, 5.811e-7, -1.176e-5
0.644, 5.890e-7, -1.176e-5
0.643, 5.889e-7, -1.175e-5
0.642, 5.943e-7, -1.175e-5
0.641, 5.983e-7, -1.174e-5
0.640, 6.003e-7, -1.173e-5
0.639, 6.034e-7, -1.173e-5
0.638, 6.105e-7, -1.172e-5
0.637, 6.109e-7, -1.172e-5
0.636, 6.142e-7, -1.171e-5
0.635, 6.196e-7, -1.170e-5
0.634, 6.222e-7, -1.170e-5
0.633, 6.250e-7, -1.169e-5
0.632, 6.321e-7, -1.169e-5
0.631, 6.347e-7, -1.168e-5
0.630, 6.378e-7, -1.167e-5
0.629, 6.418e-7, -1.167e-5
0.628, 6.442e-7, -1.166e-5
0.627, 6.485e-7, -1.165e-5
0.626, 6.517e-7, -1.165e-5
0.625, 6.577e-7, -1.164e-5
0.624, 6.613e-7, -1.163e-5
0.623, 6.635e-7, -1.163e-5
0.622, 6.741e-7, -1.162e-5
0.621, 6.756e-7, -1.161e-5
0.620, 6.828e-7, -1.161e-5
0.619, 6.893e-7, -1.160e-5
0.618, 6.915e-7, -1.159e-5
0.617, 6.945e-7, -1.159e-5
0.616, 7.047e-7, -1.158e-5
0.615, 7.046e-7, -1.157e-5
0.614, 7.035e-7, -1.156e-5
0.613, 7.166e-7, -1.156e-5
0.612, 7.239e-7, -1.155e-5
0.611, 7.283e-7, -1.154e-5
0.610, 7.338e-7, -1.154e-5
0.609, 7.399e-7, -1.153e-5
0.608, 7.433e-7, -1.152e-5
0.607, 7.473e-7, -1.151e-5
0.606, 7.562e-7, -1.151e-5
0.605, 7.577e-7, -1.150e-5
0.604, 7.633e-7, -1.149e-5
0.603, 7.695e-7, -1.148e-5
0.602, 7.740e-7, -1.147e-5
0.601, 7.792e-7, -1.147e-5
0.600, 7.876e-7, -1.146e-5
0.599, 7.890e-7, -1.145e-5
0.598, 7.950e-7, -1.144e-5
0.597, 8.016e-7, -1.144e-5
0.596, 8.081e-7, -1.143e-5
0.595, 8.119e-7, -1.142e-5
0.594, 8.167e-7, -1.141e-5
0.593, 8.226e-7, -1.140e-5
0.592, 8.285e-7, -1.139e-5
0.591, 8.318e-7, -1.139e-5
0.590, 8.399e-7, -1.138e-5
0.589, 8.455e-7, -1.137e-5
0.588, 8.495e-7, -1.136e-5
0.587, 8.571e-7, -1.135e-5
0.586, 8.632e-7, -1.134e-5
0.585, 8.681e-7, -1.133e-5
0.584, 8.775e-7, -1.133e-5
0.583, 8.802e-7, -1.132e-5
0.582, 8.877e-7, -1.131e-5
0.581, 8.950e-7, -1.130e-5
0.580, 9.022e-7, -1.129e-5
0.579, 9.059e-7, -1.128e-5
0.578, 9.123e-7, -1.127e-5
0.577, 9.196e-7, -1.126e-5
0.576, 9.269e-7, -1.125e-5
0.575, 9.322e-7, -1.124e-5
0.574, 9.412e-7, -1.124e-5
0.573, 9.451e-7, -1.123e-5
0.572, 9.534e-7, -1.122e-5
0.571, 9.636e-7, -1.121e-5
0.570, 9.671e-7, -1.120e-5
0.569, 9.730e-7, -1.119e-5
0.568, 9.849e-7, -1.118e-5
0.567, 9.892e-7, -1.117e-5
0.566, 9.966e-7, -1.116e-5
0.565, 1.003e-6, -1.115e-5
0.564, 1.013e-6, -1.114e-5
0.563, 1.020e-6, -1.113e-5
0.562, 1.028e-6, -1.112e-5
0.561, 1.036e-6, -1.111e-5
0.560, 1.041e-6, -1.110e-5
0.559, 1.048e-6, -1.109e-5
0.558, 1.062e-6, -1.107e-5
0.557, 1.067e-6, -1.106e-5
0.556, 1.075e-6, -1.105e-5
0.555, 1.086e-6, -1.104e-5
0.554, 1.094e-6, -1.103e-5
0.553, 1.099e-6, -1.102e-5
0.552, 1.111e-6, -1.101e-5
0.551, 1.118e-6, -1.100e-5
0.550, 1.127e-6, -1.099e-5
0.549, 1.136e-6, -1.098e-5
0.548, 1.146e-6, -1.096e-5
0.547, 1.153e-6, -1.095e-5
0.546, 1.163e-6, -1.094e-5
0.545, 1.174e-6, -1.093e-5
0.544, 1.183e-6, -1.092e-5
0.543, 1.191e-6, -1.091e-5
0.542, 1.204e-6, -1.089e-5
0.541, 1.211e-6, -1.088e-5
0.540, 1.220e-6, -1.087e-5
0.539, 1.233e-6, -1.086e-5
0.538, 1.241e-6, -1.084e-5
0.537, 1.249e-6, -1.083e-5
0.536, 1.264e-6, -1.082e-5
0.535, 1.272e-6, -1.081e-5
0.534, 1.282e-6, -1.079e-5
0.533, 1.295e-6, -1.078e-5
0.532, 1.306e-6, -1.077e-5
0.531, 1.316e-6, -1.075e-5
0.530, 1.327e-6, -1.074e-5
0.529, 1.339e-6, -1.073e-5
0.528, 1.350e-6, -1.071e-5
0.527, 1.362e-6, -1.070e-5
0.526, 1.377e-6, -1.069e-5
0.525, 1.387e-6, -1.067e-5
0.524, 1.399e-6, -1.066e-5
0.523, 1.411e-6, -1.065e-5
0.522, 1.423e-6, -1.063e-5
0.521, 1.434e-6, -1.062e-5
0.520, 1.450e-6, -1.060e-5
0.519, 1.465e-6, -1.059e-5
0.518, 1.486e-6, -1.057e-5
0.517, 1.499e-6, -1.056e-5
0.516, 1.513e-6, -1.054e-5
0.515, 1.524e-6, -1.053e-5
0.514, 1.540e-6, -1.051e-5
0.513, 1.554e-6, -1.050e-5
0.512, 1.574e-6, -1.048e-5
0.511, 1.585e-6, -1.046e-5
0.510, 1.600e-6, -1.045e-5
0.509, 1.613e-6, -1.043e-5
0.508, 1.626e-6, -1.042e-5
0.507, 1.645e-6, -1.040e-5
0.506, 1.662e-6, -1.038e-5
0.505, 1.676e-6, -1.037e-5
0.504, 1.694e-6, -1.035e-5
0.503, 1.709e-6, -1.033e-5
0.502, 1.723e-6, -1.032e-5
0.501, 1.742e-6, -1.030e-5
0.500, 1.761e-6, -1.028e-5
0.499, 1.776e-6, -1.026e-5
0.498, 1.793e-6, -1.024e-5
0.497, 1.811e-6, -1.023e-5
0.496, 1.829e-6, -1.021e-5
0.495, 1.848e-6, -1.019e-5
0.494, 1.867e-6, -1.017e-5
0.493, 1.884e-6, -1.015e-5
0.492, 1.906e-6, -1.013e-5
0.491, 1.925e-6, -1.011e-5
0.490, 1.945e-6, -1.009e-5
0.489, 1.965e-6, -1.007e-5
0.488, 1.986e-6, -1.005e-5
0.487, 2.002e-6, -1.003e-5
0.486, 2.021e-6, -1.001e-5
0.485, 2.046e-6, -9.994e-6
0.484, 2.068e-6, -9.973e-6
0.483, 2.089e-6, -9.953e-6
0.482, 2.109e-6, -9.932e-6
0.481, 2.135e-6, -9.910e-6
0.480, 2.159e-6, -9.889e-6
0.479, 2.179e-6, -9.867e-6
0.478, 2.205e-6, -9.845e-6
0.477, 2.225e-6, -9.822e-6
0.476, 2.254e-6, -9.800e-6
0.475, 2.284e-6, -9.777e-6
0.474, 2.309e-6, -9.754e-6
0.473, 2.334e-6, -9.731e-6
0.472, 2.365e-6, -9.707e-6
0.471, 2.387e-6, -9.683e-6
0.470, 2.414e-6, -9.659e-6
0.469, 2.441e-6, -9.635e-6
0.468, 2.473e-6, -9.610e-6
0.467, 2.494e-6, -9.585e-6
0.466, 2.524e-6, -9.560e-6
0.465, 2.555e-6, -9.534e-6
0.464, 2.583e-6, -9.508e-6
0.463, 2.609e-6, -9.482e-6
0.462, 2.645e-6, -9.456e-6
0.461, 2.673e-6, -9.429e-6
0.460, 2.703e-6, -9.402e-6
0.459, 2.739e-6, -9.375e-6
0.458, 2.768e-6, -9.347e-6
0.457, 2.797e-6, -9.319e-6
0.456, 2.836e-6, -9.291e-6
0.455, 2.865e-6, -9.262e-6
0.454, 2.899e-6, -9.233e-6
0.453, 2.935e-6, -9.204e-6
0.452, 2.969e-6, -9.174e-6
0.451, 3.003e-6, -9.144e-6
0.450, 3.054e-6, -9.113e-6
0.449, 3.091e-6, -9.082e-6
