Nov. 16, 2023   12:44:20
Cyclic Voltammetry
File: c:\users\dell\desktop\1116\¿Õ°×-02.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.3
Low E (V) = -0.31
Init P/N = N
Scan Rate (V/s) = 0.2
Segment = 10
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 5e-6

Segment 1:
Ep = -0.114V
ip = 3.188e-6A
Ah = 9.921e-7C

Segment 2:

Segment 3:
Ep = 0.359V
ip = 7.686e-6A
Ah = 2.930e-6C

Ep = -0.089V
ip = 2.905e-6A
Ah = 5.999e-7C

Segment 4:

Segment 5:
Ep = 0.359V
ip = 7.918e-6A
Ah = 3.060e-6C

Ep = -0.085V
ip = 3.014e-6A
Ah = 5.898e-7C

Segment 6:

Segment 7:
Ep = 0.358V
ip = 7.967e-6A
Ah = 3.117e-6C

Ep = -0.083V
ip = 2.955e-6A
Ah = 5.547e-7C

Segment 8:

Segment 9:
Ep = 0.360V
ip = 8.053e-6A
Ah = 3.023e-6C

Ep = -0.085V
ip = 3.068e-6A
Ah = 6.183e-7C

Segment 10:

Potential/V, Current/A, Charge/C
0.149, -3.122e-7, -1.178e-6
0.150, -3.377e-7, -1.180e-6
0.151, -3.561e-7, -1.182e-6
0.152, -3.318e-7, -1.184e-6
0.153, -3.037e-7, -1.185e-6
0.154, -3.372e-7, -1.187e-6
0.155, -3.503e-7, -1.188e-6
0.156, -3.241e-7, -1.190e-6
0.157, -3.043e-7, -1.192e-6
0.158, -3.310e-7, -1.193e-6
0.159, -3.526e-7, -1.195e-6
0.160, -3.251e-7, -1.197e-6
0.161, -3.011e-7, -1.198e-6
0.162, -3.428e-7, -1.200e-6
0.163, -3.516e-7, -1.202e-6
0.164, -3.217e-7, -1.203e-6
0.165, -3.115e-7, -1.205e-6
0.166, -3.342e-7, -1.206e-6
0.167, -3.457e-7, -1.208e-6
0.168, -3.284e-7, -1.210e-6
0.169, -3.010e-7, -1.211e-6
0.170, -3.344e-7, -1.213e-6
0.171, -3.471e-7, -1.215e-6
0.172, -3.247e-7, -1.216e-6
0.173, -2.943e-7, -1.218e-6
0.174, -3.339e-7, -1.220e-6
0.175, -3.482e-7, -1.221e-6
0.176, -3.209e-7, -1.223e-6
0.177, -2.978e-7, -1.224e-6
0.178, -3.358e-7, -1.226e-6
0.179, -3.457e-7, -1.228e-6
0.180, -3.217e-7, -1.229e-6
0.181, -3.036e-7, -1.231e-6
0.182, -3.349e-7, -1.233e-6
0.183, -3.445e-7, -1.234e-6
0.184, -3.293e-7, -1.236e-6
0.185, -2.983e-7, -1.237e-6
0.186, -3.339e-7, -1.239e-6
0.187, -3.449e-7, -1.241e-6
0.188, -3.246e-7, -1.242e-6
0.189, -2.981e-7, -1.244e-6
0.190, -3.332e-7, -1.246e-6
0.191, -3.464e-7, -1.247e-6
0.192, -3.181e-7, -1.249e-6
0.193, -2.965e-7, -1.250e-6
0.194, -3.367e-7, -1.252e-6
0.195, -3.431e-7, -1.254e-6
0.196, -3.225e-7, -1.255e-6
0.197, -3.069e-7, -1.257e-6
0.198, -3.307e-7, -1.259e-6
0.199, -3.384e-7, -1.260e-6
0.200, -3.248e-7, -1.262e-6
0.201, -2.969e-7, -1.263e-6
0.202, -3.302e-7, -1.265e-6
0.203, -3.457e-7, -1.267e-6
0.204, -3.184e-7, -1.268e-6
0.205, -2.825e-7, -1.270e-6
0.206, -3.303e-7, -1.271e-6
0.207, -3.422e-7, -1.273e-6
0.208, -3.179e-7, -1.275e-6
0.209, -2.957e-7, -1.276e-6
0.210, -3.324e-7, -1.278e-6
0.211, -3.366e-7, -1.280e-6
0.212, -3.151e-7, -1.281e-6
0.213, -3.064e-7, -1.283e-6
0.214, -3.304e-7, -1.284e-6
0.215, -3.371e-7, -1.286e-6
0.216, -3.226e-7, -1.288e-6
0.217, -2.984e-7, -1.289e-6
0.218, -3.322e-7, -1.291e-6
0.219, -3.396e-7, -1.292e-6
0.220, -3.194e-7, -1.294e-6
0.221, -2.933e-7, -1.296e-6
0.222, -3.307e-7, -1.297e-6
0.223, -3.389e-7, -1.299e-6
0.224, -3.184e-7, -1.300e-6
0.225, -2.940e-7, -1.302e-6
0.226, -3.336e-7, -1.304e-6
0.227, -3.364e-7, -1.305e-6
0.228, -3.164e-7, -1.307e-6
0.229, -3.033e-7, -1.308e-6
0.230, -3.281e-7, -1.310e-6
0.231, -3.363e-7, -1.312e-6
0.232, -3.165e-7, -1.313e-6
0.233, -2.947e-7, -1.315e-6
0.234, -3.291e-7, -1.316e-6
0.235, -3.416e-7, -1.318e-6
0.236, -3.177e-7, -1.320e-6
0.237, -2.927e-7, -1.321e-6
0.238, -3.294e-7, -1.323e-6
0.239, -3.384e-7, -1.325e-6
0.240, -3.176e-7, -1.326e-6
0.241, -2.982e-7, -1.328e-6
0.242, -3.331e-7, -1.329e-6
0.243, -3.370e-7, -1.331e-6
0.244, -3.123e-7, -1.332e-6
0.245, -3.038e-7, -1.334e-6
0.246, -3.283e-7, -1.336e-6
0.247, -3.354e-7, -1.337e-6
0.248, -3.197e-7, -1.339e-6
0.249, -2.936e-7, -1.340e-6
0.250, -3.288e-7, -1.342e-6
0.251, -3.395e-7, -1.344e-6
0.252, -3.132e-7, -1.345e-6
0.253, -2.952e-7, -1.347e-6
0.254, -3.293e-7, -1.348e-6
0.255, -3.361e-7, -1.350e-6
0.256, -3.138e-7, -1.352e-6
0.257, -2.957e-7, -1.353e-6
0.258, -3.317e-7, -1.355e-6
0.259, -3.407e-7, -1.357e-6
0.260, -3.134e-7, -1.358e-6
0.261, -3.020e-7, -1.360e-6
0.262, -3.293e-7, -1.361e-6
0.263, -3.336e-7, -1.363e-6
0.264, -3.216e-7, -1.365e-6
0.265, -2.946e-7, -1.366e-6
0.266, -3.301e-7, -1.368e-6
0.267, -3.369e-7, -1.369e-6
0.268, -3.167e-7, -1.371e-6
0.269, -2.962e-7, -1.372e-6
0.270, -3.310e-7, -1.374e-6
0.271, -3.376e-7, -1.376e-6
0.272, -3.171e-7, -1.377e-6
0.273, -2.975e-7, -1.379e-6
0.274, -3.325e-7, -1.380e-6
0.275, -3.370e-7, -1.382e-6
0.276, -3.181e-7, -1.384e-6
0.277, -3.073e-7, -1.385e-6
0.278, -3.292e-7, -1.387e-6
0.279, -3.393e-7, -1.389e-6
0.280, -3.211e-7, -1.390e-6
0.281, -2.976e-7, -1.392e-6
0.282, -3.316e-7, -1.393e-6
0.283, -3.411e-7, -1.395e-6
0.284, -3.176e-7, -1.397e-6
0.285, -3.014e-7, -1.398e-6
0.286, -3.316e-7, -1.400e-6
0.287, -3.399e-7, -1.402e-6
0.288, -3.190e-7, -1.403e-6
0.289, -2.989e-7, -1.405e-6
0.290, -3.327e-7, -1.406e-6
0.291, -3.382e-7, -1.408e-6
0.292, -3.222e-7, -1.410e-6
0.293, -3.056e-7, -1.411e-6
0.294, -3.308e-7, -1.413e-6
0.295, -3.420e-7, -1.414e-6
0.296, -3.282e-7, -1.416e-6
0.297, -3.041e-7, -1.418e-6
0.298, -3.314e-7, -1.419e-6
0.299, -3.480e-7, -1.421e-6
0.300, -3.226e-7, -1.423e-6
0.301, -3.041e-7, -1.424e-6
0.302, -3.315e-7, -1.426e-6
0.303, -3.477e-7, -1.428e-6
0.304, -3.244e-7, -1.429e-6
0.305, -3.037e-7, -1.431e-6
0.306, -3.357e-7, -1.432e-6
0.307, -3.500e-7, -1.434e-6
0.308, -3.275e-7, -1.436e-6
0.309, -3.126e-7, -1.437e-6
0.310, -3.359e-7, -1.439e-6
0.311, -3.449e-7, -1.441e-6
0.312, -3.290e-7, -1.442e-6
0.313, -3.069e-7, -1.444e-6
0.314, -3.380e-7, -1.446e-6
0.315, -3.478e-7, -1.447e-6
0.316, -3.320e-7, -1.449e-6
0.317, -3.106e-7, -1.451e-6
0.318, -3.444e-7, -1.452e-6
0.319, -3.516e-7, -1.454e-6
0.320, -3.322e-7, -1.456e-6
0.321, -3.158e-7, -1.457e-6
0.322, -3.468e-7, -1.459e-6
0.323, -3.519e-7, -1.461e-6
0.324, -3.322e-7, -1.462e-6
0.325, -3.206e-7, -1.464e-6
0.326, -3.440e-7, -1.466e-6
0.327, -3.576e-7, -1.468e-6
0.328, -3.385e-7, -1.469e-6
0.329, -3.187e-7, -1.471e-6
0.330, -3.481e-7, -1.473e-6
0.331, -3.622e-7, -1.474e-6
0.332, -3.344e-7, -1.476e-6
0.333, -3.162e-7, -1.478e-6
0.334, -3.501e-7, -1.479e-6
0.335, -3.670e-7, -1.481e-6
0.336, -3.392e-7, -1.483e-6
0.337, -3.258e-7, -1.485e-6
0.338, -3.564e-7, -1.486e-6
0.339, -3.672e-7, -1.488e-6
0.340, -3.442e-7, -1.490e-6
0.341, -3.339e-7, -1.492e-6
0.342, -3.574e-7, -1.493e-6
0.343, -3.675e-7, -1.495e-6
0.344, -3.527e-7, -1.497e-6
0.345, -3.273e-7, -1.499e-6
0.346, -3.586e-7, -1.500e-6
0.347, -3.760e-7, -1.502e-6
0.348, -3.498e-7, -1.504e-6
0.349, -3.317e-7, -1.506e-6
0.350, -3.675e-7, -1.508e-6
0.351, -3.791e-7, -1.509e-6
0.352, -3.568e-7, -1.511e-6
0.353, -3.374e-7, -1.513e-6
0.354, -3.724e-7, -1.515e-6
0.355, -3.789e-7, -1.517e-6
0.356, -3.652e-7, -1.518e-6
0.357, -3.507e-7, -1.520e-6
0.358, -3.743e-7, -1.522e-6
0.359, -3.843e-7, -1.524e-6
0.360, -3.691e-7, -1.526e-6
0.361, -3.436e-7, -1.528e-6
0.362, -3.823e-7, -1.529e-6
0.363, -3.964e-7, -1.531e-6
0.364, -3.716e-7, -1.533e-6
0.365, -3.535e-7, -1.535e-6
0.366, -3.813e-7, -1.537e-6
0.367, -3.983e-7, -1.539e-6
0.368, -3.750e-7, -1.541e-6
0.369, -3.560e-7, -1.543e-6
0.370, -3.920e-7, -1.545e-6
0.371, -4.075e-7, -1.547e-6
0.372, -3.828e-7, -1.549e-6
0.373, -3.705e-7, -1.550e-6
0.374, -3.975e-7, -1.552e-6
0.375, -4.090e-7, -1.554e-6
0.376, -4.007e-7, -1.556e-6
0.377, -3.685e-7, -1.558e-6
0.378, -4.049e-7, -1.560e-6
0.379, -4.228e-7, -1.562e-6
0.380, -3.957e-7, -1.564e-6
0.381, -3.803e-7, -1.566e-6
0.382, -4.074e-7, -1.568e-6
0.383, -4.346e-7, -1.571e-6
0.384, -4.062e-7, -1.573e-6
0.385, -3.790e-7, -1.574e-6
0.386, -4.257e-7, -1.577e-6
0.387, -4.350e-7, -1.579e-6
0.388, -4.208e-7, -1.581e-6
0.389, -3.957e-7, -1.583e-6
0.390, -4.276e-7, -1.585e-6
0.391, -4.437e-7, -1.587e-6
0.392, -4.355e-7, -1.589e-6
0.393, -4.023e-7, -1.591e-6
0.394, -4.361e-7, -1.594e-6
0.395, -4.619e-7, -1.596e-6
0.396, -4.351e-7, -1.598e-6
0.397, -4.125e-7, -1.600e-6
0.398, -4.488e-7, -1.602e-6
0.399, -4.729e-7, -1.605e-6
0.400, -4.476e-7, -1.607e-6
0.401, -4.219e-7, -1.609e-6
0.402, -4.642e-7, -1.611e-6
0.403, -4.851e-7, -1.614e-6
0.404, -4.579e-7, -1.616e-6
0.405, -4.374e-7, -1.618e-6
0.406, -4.708e-7, -1.621e-6
0.407, -4.934e-7, -1.623e-6
0.408, -4.796e-7, -1.625e-6
0.409, -4.427e-7, -1.628e-6
0.410, -4.492e-7, -1.630e-6
0.411, -5.124e-7, -1.633e-6
0.412, -4.811e-7, -1.635e-6
0.413, -4.616e-7, -1.637e-6
0.414, -4.937e-7, -1.640e-6
0.415, -5.234e-7, -1.642e-6
0.416, -5.015e-7, -1.645e-6
0.417, -4.635e-7, -1.647e-6
0.418, -5.139e-7, -1.650e-6
0.419, -5.366e-7, -1.652e-6
0.420, -5.154e-7, -1.655e-6
0.421, -4.954e-7, -1.657e-6
0.422, -5.202e-7, -1.660e-6
0.423, -5.540e-7, -1.663e-6
0.424, -5.421e-7, -1.666e-6
0.425, -4.954e-7, -1.668e-6
0.426, -5.428e-7, -1.671e-6
0.427, -5.739e-7, -1.674e-6
0.428, -5.575e-7, -1.676e-6
0.429, -5.187e-7, -1.679e-6
0.430, -5.580e-7, -1.682e-6
0.431, -5.942e-7, -1.685e-6
0.432, -5.704e-7, -1.688e-6
0.433, -5.365e-7, -1.690e-6
0.434, -5.842e-7, -1.693e-6
0.435, -6.142e-7, -1.696e-6
0.436, -5.864e-7, -1.699e-6
0.437, -5.654e-7, -1.702e-6
0.438, -5.986e-7, -1.705e-6
0.439, -6.365e-7, -1.708e-6
0.440, -6.248e-7, -1.711e-6
0.441, -5.833e-7, -1.714e-6
0.442, -6.237e-7, -1.717e-6
0.443, -6.741e-7, -1.721e-6
0.444, -6.474e-7, -1.724e-6
0.445, -6.086e-7, -1.727e-6
0.446, -6.440e-7, -1.730e-6
0.447, -6.961e-7, -1.734e-6
0.448, -6.754e-7, -1.737e-6
0.449, -6.305e-7, -1.740e-6
0.450, -6.897e-7, -1.744e-6
0.451, -7.192e-7, -1.747e-6
0.452, -7.043e-7, -1.751e-6
0.453, -6.790e-7, -1.754e-6
0.454, -7.061e-7, -1.758e-6
0.455, -7.589e-7, -1.762e-6
0.456, -7.587e-7, -1.765e-6
0.457, -6.978e-7, -1.769e-6
0.458, -7.521e-7, -1.773e-6
0.459, -8.044e-7, -1.777e-6
0.460, -7.929e-7, -1.781e-6
0.461, -7.525e-7, -1.784e-6
0.462, -7.978e-7, -1.788e-6
0.463, -8.596e-7, -1.793e-6
0.464, -8.384e-7, -1.797e-6
0.465, -7.920e-7, -1.801e-6
0.466, -8.629e-7, -1.805e-6
0.467, -9.082e-7, -1.810e-6
0.468, -9.063e-7, -1.814e-6
0.469, -8.633e-7, -1.818e-6
0.470, -9.073e-7, -1.823e-6
0.471, -9.604e-7, -1.828e-6
0.472, -9.695e-7, -1.833e-6
0.473, -9.230e-7, -1.837e-6
0.474, -9.821e-7, -1.842e-6
0.475, -1.047e-6, -1.847e-6
0.476, -1.040e-6, -1.853e-6
0.477, -9.974e-7, -1.858e-6
0.478, -1.051e-6, -1.863e-6
0.479, -1.127e-6, -1.868e-6
0.480, -1.125e-6, -1.874e-6
0.481, -1.083e-6, -1.880e-6
0.482, -1.151e-6, -1.885e-6
0.483, -1.206e-6, -1.891e-6
0.484, -1.219e-6, -1.897e-6
0.485, -1.199e-6, -1.903e-6
0.486, -1.231e-6, -1.910e-6
0.487, -1.309e-6, -1.916e-6
0.488, -1.338e-6, -1.923e-6
0.489, -1.290e-6, -1.929e-6
0.490, -1.331e-6, -1.936e-6
0.491, -1.429e-6, -1.943e-6
0.492, -1.444e-6, -1.950e-6
0.493, -1.405e-6, -1.957e-6
0.494, -1.464e-6, -1.965e-6
0.495, -1.554e-6, -1.972e-6
0.496, -1.582e-6, -1.980e-6
0.497, -1.531e-6, -1.988e-6
0.498, -1.596e-6, -1.996e-6
0.499, -1.686e-6, -2.004e-6
0.500, -1.713e-6, -2.013e-6
0.501, -1.696e-6, -2.021e-6
0.502, -1.740e-6, -2.030e-6
0.503, -1.831e-6, -2.039e-6
0.504, -1.868e-6, -2.049e-6
0.505, -1.820e-6, -2.058e-6
0.506, -1.868e-6, -2.067e-6
0.507, -1.975e-6, -2.077e-6
0.508, -2.004e-6, -2.087e-6
0.509, -1.973e-6, -2.097e-6
0.510, -2.024e-6, -2.107e-6
0.511, -2.117e-6, -2.117e-6
0.512, -2.179e-6, -2.128e-6
0.513, -2.113e-6, -2.139e-6
0.514, -2.174e-6, -2.150e-6
0.515, -2.257e-6, -2.161e-6
0.516, -2.301e-6, -2.173e-6
0.517, -2.257e-6, -2.184e-6
0.518, -2.285e-6, -2.195e-6
0.519, -2.382e-6, -2.207e-6
0.520, -2.440e-6, -2.219e-6
0.521, -2.383e-6, -2.231e-6
0.522, -2.413e-6, -2.243e-6
0.523, -2.528e-6, -2.256e-6
0.524, -2.553e-6, -2.269e-6
0.525, -2.503e-6, -2.281e-6
0.526, -2.538e-6, -2.294e-6
0.527, -2.642e-6, -2.307e-6
0.528, -2.663e-6, -2.321e-6
0.529, -2.602e-6, -2.334e-6
0.530, -2.641e-6, -2.347e-6
0.531, -2.729e-6, -2.360e-6
0.532, -2.762e-6, -2.374e-6
0.533, -2.712e-6, -2.388e-6
0.534, -2.725e-6, -2.401e-6
0.535, -2.812e-6, -2.415e-6
0.536, -2.847e-6, -2.430e-6
0.537, -2.773e-6, -2.444e-6
0.538, -2.797e-6, -2.458e-6
0.539, -2.883e-6, -2.472e-6
0.540, -2.914e-6, -2.487e-6
0.541, -2.851e-6, -2.501e-6
0.542, -2.857e-6, -2.515e-6
0.543, -2.951e-6, -2.530e-6
0.544, -2.971e-6, -2.545e-6
0.545, -2.896e-6, -2.559e-6
0.546, -2.929e-6, -2.574e-6
0.547, -2.997e-6, -2.589e-6
0.548, -3.021e-6, -2.604e-6
0.549, -2.953e-6, -2.619e-6
0.550, -2.956e-6, -2.633e-6
0.551, -3.040e-6, -2.649e-6
0.552, -3.073e-6, -2.664e-6
0.553, -2.993e-6, -2.679e-6
0.554, -2.996e-6, -2.694e-6
0.555, -3.077e-6, -2.709e-6
0.556, -3.103e-6, -2.725e-6
0.557, -3.021e-6, -2.740e-6
0.558, -3.028e-6, -2.755e-6
0.559, -3.111e-6, -2.771e-6
0.560, -3.127e-6, -2.786e-6
0.561, -3.048e-6, -2.802e-6
0.562, -3.063e-6, -2.817e-6
0.563, -3.135e-6, -2.833e-6
0.564, -3.157e-6, -2.848e-6
0.565, -3.097e-6, -2.864e-6
0.566, -3.086e-6, -2.879e-6
0.567, -3.168e-6, -2.895e-6
0.568, -3.196e-6, -2.911e-6
0.569, -3.096e-6, -2.927e-6
0.570, -3.117e-6, -2.942e-6
0.571, -3.183e-6, -2.958e-6
0.572, -3.216e-6, -2.974e-6
0.573, -3.127e-6, -2.990e-6
0.574, -3.125e-6, -3.005e-6
0.575, -3.221e-6, -3.021e-6
0.576, -3.231e-6, -3.038e-6
0.577, -3.145e-6, -3.053e-6
0.578, -3.164e-6, -3.069e-6
0.579, -3.246e-6, -3.085e-6
0.580, -3.254e-6, -3.102e-6
0.581, -3.191e-6, -3.118e-6
0.582, -3.174e-6, -3.133e-6
0.583, -3.261e-6, -3.150e-6
0.584, -3.284e-6, -3.166e-6
0.585, -3.191e-6, -3.182e-6
0.586, -3.195e-6, -3.198e-6
0.587, -3.283e-6, -3.215e-6
0.588, -3.295e-6, -3.231e-6
0.589, -3.207e-6, -3.247e-6
0.590, -3.226e-6, -3.263e-6
0.591, -3.303e-6, -3.280e-6
0.592, -3.309e-6, -3.296e-6
0.593, -3.237e-6, -3.312e-6
0.594, -3.244e-6, -3.329e-6
0.595, -3.306e-6, -3.345e-6
0.596, -3.325e-6, -3.362e-6
0.597, -3.261e-6, -3.378e-6
0.598, -3.248e-6, -3.394e-6
0.599, -3.325e-6, -3.411e-6
0.600, -3.348e-6, -3.428e-6
0.601, -3.265e-6, -3.444e-6
0.602, -3.276e-6, -3.460e-6
0.603, -3.335e-6, -3.477e-6
0.604, -3.352e-6, -3.494e-6
0.605, -3.272e-6, -3.510e-6
0.606, -3.277e-6, -3.527e-6
0.607, -3.349e-6, -3.543e-6
0.608, -3.355e-6, -3.560e-6
0.609, -3.291e-6, -3.577e-6
0.610, -3.294e-6, -3.593e-6
0.611, -3.352e-6, -3.610e-6
0.612, -3.365e-6, -3.627e-6
0.613, -3.309e-6, -3.643e-6
0.614, -3.284e-6, -3.660e-6
0.615, -3.338e-6, -3.676e-6
0.616, -3.368e-6, -3.693e-6
0.617, -3.283e-6, -3.710e-6
0.618, -3.291e-6, -3.726e-6
0.619, -3.359e-6, -3.743e-6
0.620, -3.368e-6, -3.760e-6
0.621, -3.290e-6, -3.776e-6
0.622, -3.303e-6, -3.793e-6
0.623, -3.366e-6, -3.809e-6
0.624, -3.371e-6, -3.826e-6
0.625, -3.298e-6, -3.843e-6
0.626, -3.306e-6, -3.859e-6
0.627, -3.354e-6, -3.876e-6
0.628, -3.378e-6, -3.893e-6
0.629, -3.305e-6, -3.909e-6
0.630, -3.301e-6, -3.926e-6
0.631, -3.368e-6, -3.943e-6
0.632, -3.382e-6, -3.960e-6
0.633, -3.297e-6, -3.976e-6
0.634, -3.298e-6, -3.993e-6
0.635, -3.371e-6, -4.010e-6
0.636, -3.378e-6, -4.026e-6
0.637, -3.295e-6, -4.043e-6
0.638, -3.299e-6, -4.059e-6
0.639, -3.378e-6, -4.076e-6
0.640, -3.373e-6, -4.093e-6
0.641, -3.302e-6, -4.110e-6
0.642, -3.316e-6, -4.126e-6
0.643, -3.362e-6, -4.143e-6
0.644, -3.371e-6, -4.160e-6
0.645, -3.313e-6, -4.177e-6
0.646, -3.297e-6, -4.193e-6
0.647, -3.363e-6, -4.210e-6
0.648, -3.384e-6, -4.227e-6
0.649, -3.297e-6, -4.243e-6
0.650, -3.289e-6, -4.260e-6
0.651, -3.367e-6, -4.276e-6
0.652, -3.374e-6, -4.293e-6
0.653, -3.296e-6, -4.310e-6
0.654, -3.298e-6, -4.326e-6
0.655, -3.378e-6, -4.343e-6
0.656, -3.369e-6, -4.360e-6
0.657, -3.294e-6, -4.377e-6
0.658, -3.303e-6, -4.393e-6
0.659, -3.354e-6, -4.410e-6
0.660, -3.373e-6, -4.427e-6
0.661, -3.319e-6, -4.443e-6
0.662, -3.294e-6, -4.460e-6
0.663, -3.352e-6, -4.477e-6
0.664, -3.372e-6, -4.493e-6
0.665, -3.297e-6, -4.510e-6
0.666, -3.294e-6, -4.526e-6
0.667, -3.356e-6, -4.543e-6
0.668, -3.363e-6, -4.560e-6
0.669, -3.291e-6, -4.576e-6
0.670, -3.282e-6, -4.593e-6
0.671, -3.354e-6, -4.610e-6
0.672, -3.359e-6, -4.626e-6
0.673, -3.276e-6, -4.643e-6
0.674, -3.297e-6, -4.659e-6
0.675, -3.336e-6, -4.676e-6
0.676, -3.352e-6, -4.693e-6
0.677, -3.298e-6, -4.709e-6
0.678, -3.288e-6, -4.726e-6
0.679, -3.333e-6, -4.742e-6
0.680, -3.353e-6, -4.759e-6
0.681, -3.276e-6, -4.775e-6
0.682, -3.272e-6, -4.792e-6
0.683, -3.336e-6, -4.808e-6
0.684, -3.332e-6, -4.825e-6
0.685, -3.268e-6, -4.841e-6
0.686, -3.264e-6, -4.858e-6
0.687, -3.328e-6, -4.874e-6
0.688, -3.319e-6, -4.891e-6
0.689, -3.264e-6, -4.907e-6
0.690, -3.275e-6, -4.924e-6
0.691, -3.320e-6, -4.940e-6
0.692, -3.323e-6, -4.957e-6
0.693, -3.270e-6, -4.973e-6
0.694, -3.255e-6, -4.990e-6
0.695, -3.305e-6, -5.006e-6
0.696, -3.320e-6, -5.023e-6
0.697, -3.251e-6, -5.039e-6
0.698, -3.247e-6, -5.055e-6
0.699, -3.306e-6, -5.072e-6
0.700, -3.308e-6, -5.088e-6
0.701, -3.245e-6, -5.104e-6
0.702, -3.237e-6, -5.121e-6
0.703, -3.302e-6, -5.137e-6
0.704, -3.304e-6, -5.154e-6
0.705, -3.237e-6, -5.170e-6
0.706, -3.245e-6, -5.186e-6
0.707, -3.282e-6, -5.202e-6
0.708, -3.295e-6, -5.219e-6
0.709, -3.245e-6, -5.235e-6
0.710, -3.232e-6, -5.251e-6
0.711, -3.273e-6, -5.268e-6
0.712, -3.296e-6, -5.284e-6
0.713, -3.219e-6, -5.300e-6
0.714, -3.215e-6, -5.316e-6
0.715, -3.275e-6, -5.333e-6
0.716, -3.276e-6, -5.349e-6
0.717, -3.249e-6, -5.365e-6
0.718, -3.219e-6, -5.381e-6
0.719, -3.271e-6, -5.398e-6
0.720, -3.271e-6, -5.414e-6
0.721, -3.197e-6, -5.430e-6
0.722, -3.219e-6, -5.446e-6
0.723, -3.261e-6, -5.463e-6
0.724, -3.258e-6, -5.479e-6
0.725, -3.210e-6, -5.495e-6
0.726, -3.186e-6, -5.511e-6
0.727, -3.243e-6, -5.527e-6
0.728, -3.260e-6, -5.543e-6
0.729, -3.181e-6, -5.559e-6
0.730, -3.171e-6, -5.575e-6
0.731, -3.237e-6, -5.591e-6
0.732, -3.232e-6, -5.607e-6
0.733, -3.161e-6, -5.623e-6
0.734, -3.160e-6, -5.639e-6
0.735, -3.220e-6, -5.655e-6
0.736, -3.221e-6, -5.671e-6
0.737, -3.145e-6, -5.687e-6
0.738, -3.161e-6, -5.703e-6
0.739, -3.201e-6, -5.719e-6
0.740, -3.197e-6, -5.735e-6
0.741, -3.147e-6, -5.750e-6
0.742, -3.135e-6, -5.766e-6
0.743, -3.185e-6, -5.782e-6
0.744, -3.198e-6, -5.798e-6
0.745, -3.120e-6, -5.814e-6
0.746, -3.116e-6, -5.829e-6
0.747, -3.171e-6, -5.845e-6
0.748, -3.177e-6, -5.861e-6
0.749, -3.110e-6, -5.877e-6
0.750, -3.106e-6, -5.892e-6
0.751, -3.150e-6, -5.908e-6
0.752, -3.157e-6, -5.924e-6
0.753, -3.091e-6, -5.939e-6
0.754, -3.102e-6, -5.955e-6
0.755, -3.137e-6, -5.970e-6
0.756, -3.138e-6, -5.986e-6
0.757, -3.088e-6, -6.001e-6
0.758, -3.077e-6, -6.017e-6
0.759, -3.120e-6, -6.032e-6
0.760, -3.134e-6, -6.048e-6
0.761, -3.062e-6, -6.063e-6
0.762, -3.062e-6, -6.079e-6
0.763, -3.115e-6, -6.094e-6
0.764, -3.113e-6, -6.110e-6
0.765, -3.047e-6, -6.125e-6
0.766, -3.051e-6, -6.140e-6
0.767, -3.100e-6, -6.156e-6
0.768, -3.105e-6, -6.171e-6
0.769, -3.040e-6, -6.187e-6
0.770, -3.049e-6, -6.202e-6
0.771, -3.082e-6, -6.217e-6
0.772, -3.084e-6, -6.233e-6
0.773, -3.037e-6, -6.248e-6
0.774, -3.026e-6, -6.263e-6
0.775, -3.071e-6, -6.278e-6
0.776, -3.082e-6, -6.294e-6
0.777, -3.011e-6, -6.309e-6
0.778, -3.019e-6, -6.324e-6
0.779, -3.059e-6, -6.339e-6
0.780, -3.076e-6, -6.354e-6
0.781, -3.004e-6, -6.370e-6
0.782, -3.009e-6, -6.385e-6
0.783, -3.054e-6, -6.400e-6
0.784, -3.059e-6, -6.415e-6
0.785, -2.993e-6, -6.430e-6
0.786, -3.007e-6, -6.445e-6
0.787, -3.044e-6, -6.460e-6
0.788, -3.051e-6, -6.476e-6
0.789, -2.996e-6, -6.491e-6
0.790, -2.993e-6, -6.506e-6
0.791, -3.031e-6, -6.521e-6
0.792, -3.045e-6, -6.536e-6
0.793, -2.983e-6, -6.551e-6
0.794, -2.988e-6, -6.566e-6
0.795, -3.030e-6, -6.581e-6
0.796, -3.032e-6, -6.596e-6
0.797, -2.974e-6, -6.611e-6
0.798, -2.976e-6, -6.626e-6
0.799, -3.025e-6, -6.641e-6
0.800, -3.026e-6, -6.656e-6
0.801, -2.978e-6, -6.671e-6
0.802, -2.986e-6, -6.686e-6
0.803, -3.013e-6, -6.701e-6
0.804, -3.023e-6, -6.716e-6
0.805, -2.976e-6, -6.731e-6
0.806, -2.969e-6, -6.746e-6
0.807, -3.016e-6, -6.761e-6
0.808, -3.022e-6, -6.776e-6
0.809, -2.969e-6, -6.791e-6
0.810, -2.962e-6, -6.806e-6
0.811, -3.016e-6, -6.821e-6
0.812, -3.013e-6, -6.836e-6
0.813, -2.963e-6, -6.851e-6
0.814, -2.968e-6, -6.865e-6
0.815, -3.012e-6, -6.881e-6
0.816, -3.019e-6, -6.896e-6
0.817, -2.958e-6, -6.910e-6
